TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo,NomeBanco
3,62144175,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78213,"Resultado de Provisão para Créditos de Difícil Liquidação 
(b5)",[71990307]+[71990352]+[71990400]+[71990503]+[71990606]+[81830309]+[81830354]+[81830402]+[81830505]+[81830608],-16223214.83,Banco Pine
3,62144175,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78214,"Despesas de Intermediação Financeira 
(b) = (b1) + (b2) + (b3) + (b4) + (b5)","Somatório de Despesas de Captação, Despesas de Obrigações por Empréstimos e Repasses, Despesas de Operações de Arrendamento Mercantil, Resultado de Operações de Câmbio e Resultado de Provisão para Créditos de Difícil Liquidação",-463701566.36,Banco Pine
3,62144175,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78203,"Rendas de Operações de Crédito 
(a1)",[71100001]+[71910002]+[71915007]+[71920009]+[71925004]+[71950000]+[71980001]+[81945005]+[81950007]+[81915004],284734206.43,Banco Pine
3,62144175,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78204,"Rendas de Operações de Arrendamento Mercantil 
(a2)",[71200004]+[81940000],0.0,Banco Pine
3,62144175,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78205,"Rendas de Operações com TVM 
(a3)",[71400000]+[71500003]-[71580009]+[71940003]+[71945008]+[71947006]+[71990053]+[71990101]+[71990156]+[71990204]+[81500000]-[81550005]+[81830055]+[81830103]+[81830158]+[81830206],229450464.88,Banco Pine
3,62144175,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78206,"Rendas de Operações com Instrumentos Financeiros Derivativos 
(a4)",[71580009]+[81550005]+[71990266]+[81830268],75189643.27,Banco Pine
3,62144175,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78207,"Resultado de Operações de Câmbio 
(a5)",[71300007]+[81400007],36046546.89,Banco Pine
3,62144175,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78208,"Receitas de Intermediação Financeira 
(a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6)","Somatório de Rendas de Operações de Crédito, Rendas de Operações de Arrendamento Mercantil, Rendas de Operações com TVM, Rendas de Operações com Instrumentos Financeiros Derivativos, Resultado de Operações de Câmbio e Rendas de Aplicações Compulsórias",625420861.47,Banco Pine
3,62144175,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78231,"Rendas de Aplicações Compulsórias 
(a6)",[71955005]+[71960007]+[71965002]+[71990125]+[81830127],0.0,Banco Pine
3,62232889,202403,Demonstração de Resultado,4,,78187,"Lucro Líquido 
(j) = (g) + (h) + (i)",[70000009]+[80000006]-[81956001],367968194.33,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,,78225,"Resultado Operacional 
(e) = (c) + (d)",Somatório do Resultado de Intermediação Financeira e de Outras Receitas/Despesas Operacionais,577124227.33,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,,78226,"Resultado antes da Tributação, Lucro e Participação 
(g) = (e) + (f)",Somatório do Resultado Operacional e do Resultado Não Operacional,574876753.47,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,,78227,"Resultado Não Operacional 
(f)",[73000006]+[83000003],-2247473.86,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,,78228,"Imposto de Renda e Contribuição Social 
(h)",[89410006]+[89420003],-141740441.88,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,,78229,"Participação nos Lucros 
(i)",[89700008],-65168117.26,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,,78230,"Juros Sobre Capital Social de Cooperativas 
(k)",[81956001],0.0,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78216,"Rendas de Prestação de Serviços 
(d1)",[71700009]-[71794008]-[71795007]-[71796006]-[71797005]-[71798004]+[71970004],72049385.84,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78217,"Rendas de Tarifas Bancárias 
(d2)",[71794008]+[71795007]+[71796006]+[71797005]+[71798004],40750114.56,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78218,"Despesas de Pessoal 
(d3)",[81718005]+[81727003]+[81730007]+[81733004]+[81736001]+[81737000]+[81990201],-193438930.0,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78219,"Despesas Administrativas 
(d4)",[71930006]+[8170006]-[81718005]-[81727003]-[81730007]-[81733004]-[81736001]-[81737000]+[81810006]+[81820003]+[81910009],-263783379.13,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78220,"Despesas Tributárias 
(d5)",[81925001]+[81930003]+[81933000]+[81990108]+[81990304]+[81990902],-64478314.33,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78221,"Resultado de Participações 
(d6)",[71800002]+[71990802]+[71990905]+[71990709]+[81600003]+[81830804]+[81830907]+[81830701],71573115.51,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78222,"Outras Receitas Operacionais 
(d7)",[71900005]-[71910002]-[71915007]-[71920009]-[71925004]-[71930006]-[71940003]-[71945008]-[71947006]-[71950000]-[71955005]-[71960007]-[71965002]-[71970004]-[71980001]-[71990053]-[71990101][71990125]-[71990156]-[71990204]-[71990266]-[71990307]-[71990352]-[71990400]-[71990503]-[71990606]-[71990709]-[71990802]-[71990905],377973807.96,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78223,"Outras Despesas Operacionais 
(d8)",[81800009]-[81810006]-[81820003]-[81830055]-[81830103]-[81830127]-[81830158]-[81830206]-[81830268]-[81830309]-[81830354]-[81830402]-[81830505]-[81830550]-[81830608]-[81830701]-[81830804]-[81830907]+[81900002]-[81910009]-[81912007]-[81915004]-[81925001]-[81930003]-[81933000]-[81940000]-[81945005]-[81950007] -[81956001]-[81960004]-[81980008]-[81986002]-[81990108]-[81990201]-[81990304]-[81990902],-207210217.52,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78224,"Outras Receitas/Despesas  Operacionais 
(d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8)","Somatório de Rendas de Prestação de Serviços, Rendas de Tarifas Bancárias, Despesas de Pessoal, Despesas Administrativas, Despesas Tributárias, Resultado de Participações, Outras Receitas Operacionais e Outras Despesas Operacionais",-166564417.11,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira,78215,"Resultado de Intermediação Financeira 
(c) = (a) + (b)",Somatório de Receitas de Intermediação Financeira e Despesas de Intermediação Financeira,743688644.44,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78209,"Despesas de Captação 
(b1)",[81100008]+[81980008]+[81986002]+[81912007],-1531561407.21,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78210,"Despesas de Obrigações por Empréstimos e Repasses 
(b2)",[81200001]+[81960004],-201059436.69,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78211,"Despesas de Operações de Arrendamento Mercantil 
(b3)",[81300004]+[81830550],0.0,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78212,"Resultado de Operações de Câmbio 
(b4)",[71300007]+[81400007],0.0,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78213,"Resultado de Provisão para Créditos de Difícil Liquidação 
(b5)",[71990307]+[71990352]+[71990400]+[71990503]+[71990606]+[81830309]+[81830354]+[81830402]+[81830505]+[81830608],-305083065.94,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78214,"Despesas de Intermediação Financeira 
(b) = (b1) + (b2) + (b3) + (b4) + (b5)","Somatório de Despesas de Captação, Despesas de Obrigações por Empréstimos e Repasses, Despesas de Operações de Arrendamento Mercantil, Resultado de Operações de Câmbio e Resultado de Provisão para Créditos de Difícil Liquidação",-2037703909.84,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78203,"Rendas de Operações de Crédito 
(a1)",[71100001]+[71910002]+[71915007]+[71920009]+[71925004]+[71950000]+[71980001]+[81945005]+[81950007]+[81915004],1772224174.74,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78204,"Rendas de Operações de Arrendamento Mercantil 
(a2)",[71200004]+[81940000],0.0,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78205,"Rendas de Operações com TVM 
(a3)",[71400000]+[71500003]-[71580009]+[71940003]+[71945008]+[71947006]+[71990053]+[71990101]+[71990156]+[71990204]+[81500000]-[81550005]+[81830055]+[81830103]+[81830158]+[81830206],666761032.17,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78206,"Rendas de Operações com Instrumentos Financeiros Derivativos 
(a4)",[71580009]+[81550005]+[71990266]+[81830268],249175177.58,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78207,"Resultado de Operações de Câmbio 
(a5)",[71300007]+[81400007],68956829.09,Banco Daycoval
3,62232889,202403,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78208,"Receitas de Intermediação Financeira 
(a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6)","Somatório de Rendas de Operações de Crédito, Rendas de Operações de Arrendamento Mercantil, Rendas de Operações com TVM, Rendas de Operações com Instrumentos Financeiros Derivativos, Resultado de Operações de Câmbio e Rendas de Aplicações Compulsórias",2781392554.28,Banco Daycoval
